"ID";"Active(0/1)";"Name";"Categories (xyz)";"Price";"Description";"ImgSrc"
"73888";"1";"MSI GeForce GTX1060 Gaming X 3GB DDR5 192bit (1809/8108)";"73";"1135.0";"Cena:  1135zł &nbsp922,76zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GTX 1060 Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 3072 MB Rodzaj pamięci: GDDR5 Szyna pamięci: 192-bit Taktowanie rdzenia: 1594 MHz (1809 MHz boost) Taktowanie pamięci: 8100 MHz (efektywne) Maksymalna rozdzielczość obrazu: 7680 x 4320 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 3.0) Złącza zewnętrzne: 3x DisplayPort 1x DL-DVI-D 1x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): Virtual Reality ready Nvidia G-Sync Szerokość: 14 cm Wysokość: 3,9 cm Długość: 27,7 cm Zużycie energii: Wymaga zasilacza minimum 400W (Potrzebne dodatkowe 8-pinowe złącza zasilania PCIe)";"http://www.esc.pl/images/graficzne/nVpcie/MSI/1060GM_medium.jpg?osCsid=c888b7e40c643899dce4f7662cf6b488"
"49975";"1";"MSI GeForce GTX1060 Aero ITX 6GB DDR5 192bit (1708/8008)";"73";"1259.0";"Cena:  1259zł &nbsp1023,58zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GTX 1060 Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 6144 MB Rodzaj pamięci: GDDR5 Szyna pamięci: 192-bit Taktowanie rdzenia: 1506 MHz (1708 MHz boost) Taktowanie pamięci: 8008 MHz (efektywne) Maksymalna rozdzielczość obrazu: 2560 x 1600 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 3.0) Złącza zewnętrzne: 2x DisplayPort 1x DVI-D 2x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): Virtual Reality ready Nvidia G-Sync Szerokość: 11,5 cm Wysokość: 3,8 cm Długość: 17,5 cm Zużycie energii: Wymaga zasilacza minimum 400W (Potrzebne dodatkowe 6-pinowe złącza zasilania PCIe)";"http://www.esc.pl/images/graficzne/GTX1060 Aero ITX_medium.jpg?osCsid=81f79ff047eaf48b085bf75ea7812857"
"72977";"1";"MSI GeForce GTX1060 Gaming X 6GB DDR5 192bit (1809/8100, Micron)";"73";"1439.0";"Cena:  1439zł &nbsp1169,92zł netto Gwarancja producenta: 36 miesięcy dostępne w magazynie - natychmiastowa wysyłka Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GTX 1060 Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 6144 MB Rodzaj pamięci: GDDR5 Micron Szyna pamięci: 192-bit Taktowanie rdzenia: 1594 MHz (1809 MHz boost) Taktowanie pamięci: 8100 MHz (efektywne) Maksymalna rozdzielczość obrazu: 7680 x 4320 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 3.0) Złącza zewnętrzne: 3x DisplayPort 1x DL-DVI-D 1x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): Virtual Reality ready Nvidia G-Sync Szerokość: 14 cm Wysokość: 3,9 cm Długość: 27,7 cm Zużycie energii: Wymaga zasilacza minimum 400W (Potrzebne dodatkowe 8-pinowe złącza zasilania PCIe)";"http://www.esc.pl/images/graficzne/nVpcie/MSI/1060GM_medium.jpg?osCsid=7c2b47817a2954b4f8e62fad7cc60448"
"72739";"1";"MSI GeForce GTX1070 Gaming X 8GB DDR5 256bit (1797/8108) [GTX 1070 GAMING X 8G]";"73";"2049.0";"Cena:  2049zł &nbsp1665,85zł netto Gwarancja producenta: 36 miesięcy dostępne w magazynie - natychmiastowa wysyłka Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GTX 1070 Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 8192 MB Rodzaj pamięci: GDDR5 Szyna pamięci: 256-bit Taktowanie rdzenia: 1607 MHz (1797 MHz boost) Taktowanie pamięci: 8108 MHz (efektywne) Maksymalna rozdzielczość obrazu: 7680 x 4320 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 3.0) Złącza zewnętrzne: 3x DisplayPort 1x DVI 1x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): SLI Virtual Reality ready Nvidia G-Sync GPU Boost 3.0 Szerokość: 14,3 cm Wysokość: 4,2 cm Długość: 27,9 cm Zużycie energii: Wymaga zasilacza minimum 500W (Potrzebne dodatkowe 6+8-pinowe złącza zasilania PCIe)";"http://www.esc.pl/images/graficzne/nVpcie/MSI/MSI1070GX_medium.jpg?osCsid=58aa7a764ed9790351db14aad82c6865"
"72593";"1";"Gigabyte GeForce GTX1070 OC 8GB DDR5 256bit (1746/8008) [GV-N1070IXOC-8GD]";"73";"1749.0";"Cena:  1749zł &nbsp1421,95zł netto Gwarancja producenta: 36 miesięcy dostępne w magazynie - natychmiastowa wysyłka Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GTX 1070 Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 8192 MB Rodzaj pamięci: GDDR5 Szyna pamięci: 256-bit Taktowanie rdzenia: 1556 MHz (1746 MHz boost) Taktowanie pamięci: 8008 MHz (efektywne) Maksymalna rozdzielczość obrazu: 7680 x 4320 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 3.0) Złącza zewnętrzne: 1x DisplayPort 2x DVI-D 1x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): SLI Virtual Reality ready Nvidia G-Sync GPU Boost 3.0 Szerokość: 13,1 cm Wysokość: 3,7 cm Długość: 16,9 cm Zużycie energii: Wymaga zasilacza minimum 500W (Potrzebne dodatkowe 8-pinowe złącza zasilania PCIe)";"http://www.esc.pl/images/graficzne/GV-N1070IXOC-8GD_medium.jpg?osCsid=bca4f38ed9feab235a400038ef195080"
"37883";"1";"Gigabyte GeForce GTX1050Ti 4GB DDR5 128bit (1430/7008) [GV-N105TD5-4GD]";"73";"699.0";"Cena:  699zł &nbsp568,29zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GTX 1050 Ti Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 4096 MB Rodzaj pamięci: GDDR5 Szyna pamięci: 128-bit Taktowanie rdzenia: 1316 MHz (1430 MHz boost) Taktowanie pamięci: 7008 MHz (efektywne) Maksymalna rozdzielczość obrazu: 7680 x 4320 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 3.0) Złącza zewnętrzne: 1x DisplayPort 1x DVI-D 1x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): Virtual Reality ready Nvidia G-Sync Szerokość: 11,3 cm Wysokość: 3 cm Długość: 17,2 cm Zużycie energii: Wymaga zasilacza minimum 300W";"http://www.esc.pl/images/graficzne/GV-N105TD5-4GD_medium.jpg?osCsid=2e7f6e27552733a377cc35c1c798bea4"
"72809";"1";"Palit GeForce GTX1070 JetStream 8GB DDR5 256bit (1683/8000) [NE51070015P2J]";"73";"1999.0";"Cena:  1999zł &nbsp1625,20zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GTX 1070 Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 8192 MB Rodzaj pamięci: GDDR5 MICRON Szyna pamięci: 256-bit Taktowanie rdzenia: 1506 MHz (1683 MHz boost) Taktowanie pamięci: 8000 MHz (efektywne) Maksymalna rozdzielczość obrazu: 7680 x 4320 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 3.0) Złącza zewnętrzne: 3x DisplayPort 1x DL-DVI-D 1x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): SLI Virtual Reality ready Nvidia G-Sync Szerokość: 13,3 cm Wysokość: 2,5 slotu Długość: 28,5 cm Zużycie energii: Wymaga zasilacza minimum 500W (Potrzebne dodatkowe 8-pinowe złącza zasilania PCIe)";"http://www.esc.pl/images/graficzne/nVpcie/Palit/NE51070015P2J_medium.jpg?osCsid=800597ed3e3a62cb4d087b27f5032d8b"
"48419";"1";"Palit GeForce GT 710 Silent 2GB DDR3 64bit (954/1600) [NEAT7100HD46H]";"73";"130.0";"Cena:  130zł &nbsp105,69zł netto Gwarancja producenta: 24 miesiące Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GT 710 Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 2048 MB Rodzaj pamięci: GDDR3 Szyna pamięci: 64-bit Taktowanie rdzenia: 954 MHz Taktowanie pamięci: 1600 MHz (efektywne) Maksymalna rozdzielczość obrazu: 2560 x 1600 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 2.0) Złącza zewnętrzne: 1x D-Sub 1x DVI-D 1x HDMI Obsługiwane standardy: OpenGl 4.4, DirectX 11 Obsługiwane funkcje (m.in): Adaptive V-Sync Nvidia G-Sync Szerokość: 6,9 cm Wysokość: 2 sloty Długość: 11,5 cm";"http://www.esc.pl/images/graficzne/NEAT7100HD46H_medium.jpg?osCsid=73453815d01d156ce2ccbd9da501a8a6"
"72745";"1";"ZOTAC GeForce GTX1070 AMP! 8GB DDR5 256bit (1797/8000) [ZT-P10700C-10P]";"73";"1899.0";"Cena:  1899zł &nbsp1543,90zł netto Gwarancja producenta: 24 miesiące Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GTX 1070 Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 8192 MB Rodzaj pamięci: GDDR5 Szyna pamięci: 256-bit Taktowanie rdzenia: 1607 MHz (1797 MHz boost) Taktowanie pamięci: 8000 MHz (efektywne) Maksymalna rozdzielczość obrazu: 7680 x 4320 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 3.0) Złącza zewnętrzne: 3x DisplayPort 1x DL-DVI 1x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): SLI Virtual Reality ready Nvidia G-Sync GPU Boost 3.0 Szerokość: 14,8 cm Wysokość: b.d Długość: 30 cm Zużycie energii: Wymaga zasilacza minimum 500W (Potrzebne dodatkowe 8+8-pinowe złącza zasilania PCIe)";"http://www.esc.pl/images/graficzne/nVpcie/Zotac/Z1070AMP_medium.jpg?osCsid=3aa609b4f41cd9af64e88633969719ce"
"72979";"1";"Asus GeForce GTX1060 StriX OC 6GB DDR5 192bit (1873/8208) [STRIX-GTX1060-O6G-GAMING]";"73";"1499.0";"Cena:  1499zł &nbsp1218,70zł netto Gwarancja producenta: 36 miesięcy dostępne w magazynie - natychmiastowa wysyłka Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GTX 1060 Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 6144 MB Rodzaj pamięci: GDDR5 Szyna pamięci: 192-bit Taktowanie rdzenia: 1645 MHz (1873 MHz boost) Taktowanie pamięci: 8208 MHz (efektywne) Maksymalna rozdzielczość obrazu: 7680 x 4320 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 3.0) Złącza zewnętrzne: 2x DisplayPort 1x DVI-D 2x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): Virtual Reality ready Nvidia G-Sync Szerokość: 13,4 cm Wysokość: 4 cm Długość: 29,8 cm Zużycie energii: Wymaga zasilacza minimum 400W (Potrzebne dodatkowe 8-pinowe złącza zasilania PCIe) dof3";"http://www.esc.pl/images/graficzne/nVpcie/Asus/1060Soc_medium.jpg?osCsid=092662a8585422d246ebbbaab82786d2"
"30459";"1";"Inno3D GeForce GTX1070 Twin X2 8GB DDR5 (1683/8000, Micron) [N1070-2SDV-P5DS]";"73";"1749.0";"Cena:  1749zł &nbsp1421,95zł netto Gwarancja producenta: 24 miesiące dostępne w magazynie - natychmiastowa wysyłka Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GTX 1070 Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 8192 MB Micron Rodzaj pamięci: GDDR5 Szyna pamięci: 256-bit Taktowanie rdzenia: 1506 MHz (1683 MHz boost) Taktowanie pamięci: 8000 MHz (efektywne) Maksymalna rozdzielczość obrazu: 7680 x 4320 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 3.0) Złącza zewnętrzne: 1x DisplayPort 2x DVI-D 1x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): SLI Virtual Reality ready Nvidia G-Sync GPU Boost 3.0 Szerokość: 11,1 cm Wysokość: 2 Sloty Długość: 22 cm Zużycie energii: Wymaga zasilacza minimum 500W (Potrzebne dodatkowe 8-pinowe złącza zasilania PCIe)";"http://www.esc.pl/images/graficzne/N1070-2SDV-P5DS_medium.jpg?osCsid=9935c8eee2dc8f4e386412221162d04d"
"13845";"1";"Gigabyte GeForce GT1030 Silent 2GB DDR5 64bit (1506/6008) [GV-N1030SL-2GL]";"73";"319.0";"Cena:  319zł &nbsp259,35zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GT 1030 Typ chłodzenia: Pasywne Zainstalowana pamięć wideo: 2048 MB Rodzaj pamięci: GDDR5 Szyna pamięci: 64-bit Taktowanie rdzenia: 1252 MHz (1506 MHz boost) Taktowanie pamięci: 6008 MHz (efektywne) Maksymalna rozdzielczość obrazu: 4096 x 2160 pikseli Typ złącza magistrali: PCI-Express x16 Złącza zewnętrzne: 1x DVI-D 1x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): Nvidia G-Sync Szerokość: 6,9 cm Wysokość: 3,59 cm Długość: 17,5 cm";"http://www.esc.pl/images/graficzne/GV-N1030SL-2GL_medium.jpg?osCsid=dd534878afe82bb3a27dec68802d1ead"
"239464";"1";"ZOTAC GeForce GTX1050Ti OC 4GB DDR5 128bit (1506/7000) [ZT-P10510B-10L]";"73";"679.0";"Cena:  679zł &nbsp552,03zł netto Gwarancja producenta: 24 miesiące dostępne w magazynie - natychmiastowa wysyłka Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GTX 1050 Ti Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 4096 MB Rodzaj pamięci: GDDR5 Szyna pamięci: 128-bit Taktowanie rdzenia: 1392 MHz (1506 MHz boost) Taktowanie pamięci: 7000 MHz (efektywne) Maksymalna rozdzielczość obrazu: 7680 x 4320 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 3.0) Złącza zewnętrzne: 1x DisplayPort 1x DL-DVI-D 1x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): Nvidia CUDA Nvidia G-Sync GPU Boost Szerokość: 11,1 cm Wysokość: 3,6 cm Długość: 17,4 cm Zużycie energii: Wymaga zasilacza minimum 300W";"http://www.esc.pl/images/graficzne/ZT-P10510B-10L_medium.jpg?osCsid=96ea424a1306c28c79b041a3d9fbcd30"
"62716";"1";"Palit GeForce GT 730 4GB DDR3 128bit (700/1800) [NEAT7300HDG1F]";"73";"299.0";"Cena:  299zł &nbsp243,09zł netto Gwarancja producenta: 24 miesiące Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GT 730 Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 4096 MB Rodzaj pamięci: DDR3 Szyna pamięci: 128-bit Taktowanie rdzenia: 700 MHz Taktowanie pamięci: 1800 MHz (efektywne) Maksymalna rozdzielczość obrazu: 2560 x 1600 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 2.0) Złącza zewnętrzne: 1x D-Sub 1x DL-DVI-D 1x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): Nvidia CUDA Nvidia G-Sync Szerokość: 6,9 cm Wysokość: b.d Długość: 15 cm Zużycie energii: Wymaga zasilacza minimum 300W";"http://www.esc.pl/images/graficzne/nVpcie/Palit/NEAT7300HD41F_medium.jpg?osCsid=4fd4ff840a267ce5841f61ec889717ca"
"25565";"1";"ZOTAC GeForce GTX1070 AMP! Core Edit 8GB DDR5 256bit (1795/8000) [ZT-P10700N-10P]";"73";"1899.0";"Cena:  1899zł &nbsp1543,90zł netto Gwarancja producenta: 24 miesiące Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GTX 1070 Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 8192 MB Rodzaj pamięci: GDDR5 Szyna pamięci: 256-bit Taktowanie rdzenia: 1607 MHz (1795 MHz boost) Taktowanie pamięci: 8000 MHz (efektywne) Maksymalna rozdzielczość obrazu: 7680 x 4320 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 3.0) Złącza zewnętrzne: 3x DisplayPort 1x DL-DVI 1x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): SLI Virtual Reality ready Nvidia G-Sync GPU Boost 3.0 Szerokość: 14,8 cm Wysokość: 43,5 cm Długość: 30 cm Zużycie energii: Wymaga zasilacza minimum 500W (Potrzebne dodatkowe 8+8-pinowe złącza zasilania PCIe)";"http://www.esc.pl/images/graficzne/ZT-P10700N-10P_medium.jpg?osCsid=c9e15d209a26c1ad1143f2b90671672c"
"72469";"1";"Palit GeForce GTX1080 Dual OC 8GB DDR5 256bit (1733/10000) [NEB1080U15P2D]";"73";"2269.0";"Cena:  2269zł &nbsp1844,72zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GTX 1080 Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 8192 MB Rodzaj pamięci: GDDR5X Szyna pamięci: 256-bit Taktowanie rdzenia: 1620 MHz (1759 MHz boost) Taktowanie pamięci: 10000 MHz (efektywne) Maksymalna rozdzielczość obrazu: 7680 x 4320 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 3.0) Złącza zewnętrzne: 3x DisplayPort 1x DL-DVI-D 1x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): SLI Virtual Reality ready Nvidia G-Sync Szerokość: 112 mm Wysokość: 38,7 mm Długość: 252 mm Zużycie energii: Wymaga zasilacza minimum 500W (Potrzebne dodatkowe 8-pinowe złącze zasilania PCIe)";"http://www.esc.pl/images/graficzne/NEB1080U15P2D_medium.jpg?osCsid=00a75a596df6b03b94c58fdf5c153947"
"238806";"1";"Gigabyte GeForce GTX1050 OC 2GB DDR5 128bit (1518/7008) [GV-N1050OC-2GD]";"73";"539.0";"Cena:  539zł &nbsp438,21zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GTX 1050 Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 2048 MB Rodzaj pamięci: GDDR5 Szyna pamięci: 128-bit Taktowanie rdzenia: 1404 MHz (1518 MHz boost) Taktowanie pamięci: 7008 MHz (efektywne) Maksymalna rozdzielczość obrazu: 7680 x 4320 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 2.0) Złącza zewnętrzne: 1x DisplayPort 1x DL-DVI-D 1x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): Nvidia CUDA Nvidia G-Sync GPU Boost Szerokość: 11,1 cm Wysokość: 3,6 cm Długość: 19,1 cm Zużycie energii: Wymaga zasilacza minimum 300W";"http://www.esc.pl/images/graficzne/GV-N1050OC-2GD_medium.jpg?osCsid=deb18219879ce3e1c03c83a7903e9776"
"17622";"1";"Gigabyte GeForce GTX1060 Aorus 6GB DDR5 192bit (1860/8008, Micron) [GV-N1060AORUS-6GD REV2.0]";"73";"1349.0";"Cena:  1349zł &nbsp1096,75zł netto Gwarancja producenta: 36 miesięcy dostępne w magazynie - natychmiastowa wysyłka Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GTX 1060 Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 6144 MB Rodzaj pamięci: GDDR5 MICRON Szyna pamięci: 192-bit Taktowanie rdzenia: 1632 MHz (1860 MHz boost) Taktowanie pamięci: 8008 MHz (efektywne) Maksymalna rozdzielczość obrazu: 7680 x 4320 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 3.0) Złącza zewnętrzne: 3x DisplayPort 1x DVI-D 1x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): Virtual Reality ready Nvidia G-Sync Szerokość: 11,1 cm Wysokość: 3,8 cm Długość: 28 cm Zużycie energii: Wymaga zasilacza minimum 400W (Potrzebne dodatkowe 8-pinowe złącza zasilania PCIe)";"http://www.esc.pl/images/graficzne/GV-N1060AORUS-6GD_medium.jpg?osCsid=cd6c139cd790ed1425d296c803cffde7"
"54530";"1";"Asus GeForce GTX1070Ti StriX Advanced 8GB DDR5 256bit [ROG-STRIX-GTX1070TI-A8G-GAMING]";"73";"2299.0";"Cena:  2299zł &nbsp1869,11zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GTX 1070Ti Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 8192 MB Rodzaj pamięci: GDDR5 Szyna pamięci: 256-bit Taktowanie rdzenia: 1683 MHz (1759 MHz boost) Taktowanie pamięci: 8008 MHz (efektywne) Maksymalna rozdzielczość obrazu: 7680 x 4320 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 3.0) Złącza zewnętrzne: 2x DisplayPort 1x DVI-D 2x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): SLI Virtual Reality ready Nvidia G-Sync Szerokość: 13,4 cm Wysokość: 5,25 cm Długość: 29,8 cm Zużycie energii: Wymaga zasilacza minimum 500W (Potrzebne dodatkowe 8-pinowe złącza zasilania PCIe)";"http://www.esc.pl/images/graficzne/nVpcie/Asus/A1080SG_medium.jpg?osCsid=47bf401f47dbc2228f18df7995fe1113"
"72815";"1";"Gigabyte GeForce GTX1080 G1 Gaming 8GB DDR5 256bit (1860/10010) [GV-N1080G1 GAMING-8GD]";"73";"2399.0";"Cena:  2399zł &nbsp1950,41zł netto Gwarancja producenta: 36 miesięcy dostępne w magazynie - natychmiastowa wysyłka Specyfikacja: Producent chipsetu: nVidia Typ chipsetu: GeForce GTX 1080 Typ chłodzenia: Aktywne Zainstalowana pamięć wideo: 8192 MB Rodzaj pamięci: GDDR5X Szyna pamięci: 256-bit Taktowanie rdzenia: 1721 MHz (1860 MHz boost) Taktowanie pamięci: 10010 MHz (efektywne) Maksymalna rozdzielczość obrazu: 7680 x 4320 pikseli Typ złącza magistrali: PCI-Express x16 (ver. 3.0) Złącza zewnętrzne: 3x DisplayPort 1x DL-DVI-D 1x HDMI Obsługiwane standardy: OpenGl 4.5, DirectX 12 Obsługiwane funkcje (m.in): SLI Virtual Reality ready Nvidia G-Sync Szerokość: 11,4 cm Wysokość: 4,1 cm Długość: 28 cm Zużycie energii: Wymaga zasilacza minimum 500W (Potrzebne dodatkowe 8-pinowe złącza zasilania PCIe)";"http://www.esc.pl/images/graficzne/GV-N1080G1 GAMING-8GD_medium.jpg?osCsid=d4e0ad1dfe4cb5244a29a4f515953228"
